id,employee,gender,age,since_first_date,cust_type,res_index,for_idx,sp_index,channel,res_code,active,income,cate,saving_account,guarantees,payroll,junior,mortgage,shortdeposit,mediumdeposit,longdeposit,pensions,taxes,securities,homeacc,directdebit,fund,eaccount,loans,credit_card
1371428,N,H,11,7,1,S,N,,KAT,28,1,169237.41,02 - PARTICULARES,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1371427,N,V,14,7,1,S,N,,KAT,28,1,169237.41,02 - PARTICULARES,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1371426,N,V,38,7,1,S,N,,KFA,28,1,220355.91,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371425,N,H,35,7,1,S,N,,KFA,28,1,133862.49,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371424,N,V,20,7,1,S,N,,KHE,32,0,81393.9,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371423,N,H,77,7,1,S,N,,KFA,28,0,248269.77,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371420,N,H,2,7,1,S,N,,KFC,28,1,148149.09,02 - PARTICULARES,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1371419,N,H,57,7,1,S,N,,KFA,28,1,66052.11,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371416,N,H,33,7,1,S,N,,KFA,28,0,104040.18,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371390,N,V,16,7,1,S,N,,KAT,18,1,148641.57,02 - PARTICULARES,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1371389,N,V,18,7,1,S,N,,KAT,18,1,148641.57,02 - PARTICULARES,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1371388,N,V,57,7,1,S,N,,KAT,46,1,145398.09,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371384,N,V,41,7,1,S,N,,KAT,8,1,173020.14,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371382,N,V,22,7,1,S,S,,KAT,28,1,65621.31,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371381,N,H,29,7,1,S,N,,KHK,2,1,72305.61,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371380,N,H,54,7,1,S,N,,KAT,28,1,582255.12,02 - PARTICULARES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1371375,N,H,43,7,1,S,N,,KHK,46,1,150142.59,02 - PARTICULARES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1371374,N,H,48,7,1,S,N,,KAT,24,1,65725.32,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371372,N,V,39,7,1,S,N,,KHK,29,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371371,N,V,32,7,1,S,N,,KHK,8,1,125544.6,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371370,N,H,20,7,1,S,N,,KHK,28,1,236057.91,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371365,N,H,30,7,1,S,N,,KAT,28,1,266127.54,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1371362,N,V,20,7,1,S,N,,KHE,13,0,34516.47,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371360,N,V,28,7,1,S,N,,KHK,42,1,96517.86,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371354,N,H,35,7,1,S,N,,KAT,39,1,59058.18,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1371353,N,V,44,7,1,S,N,,KHK,28,1,87652.65,02 - PARTICULARES,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1371351,N,V,36,7,1,S,N,,KHK,13,1,60749.13,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371349,N,V,32,7,1,S,N,,KHL,19,1,35865.96,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371342,N,H,30,7,1,S,N,,KAT,47,1,135550.86,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371341,N,H,37,7,1,S,N,,KFC,4,0,118561.92,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371340,N,H,34,7,1,S,N,,KAT,13,1,51110.82,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1371334,N,V,25,7,1,S,N,,KHK,46,1,37786.41,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371332,N,H,42,7,1,S,N,,KAT,4,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371324,N,H,20,7,1,S,N,,KHK,28,1,155136.36,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371320,N,V,30,7,1,S,N,,KAT,18,1,21594.33,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371315,N,V,22,7,1,S,N,,KHE,28,1,83133.6,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371314,N,V,23,7,1,S,N,,KHE,28,0,98619.96,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371311,N,V,45,7,1,S,N,,KHK,33,1,134081.58,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371310,N,V,38,7,1,S,N,,KAT,28,0,62505.66,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371308,N,H,91,7,1,S,N,,KAT,41,0,92701.83,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371305,N,H,24,7,1,S,N,,KHK,28,1,86124.39,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371304,N,H,20,7,1,S,N,,KHE,30,0,132449.13,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371303,N,V,20,7,1,S,N,,KHE,33,0,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371298,N,H,20,7,1,S,N,,KHK,28,1,175838.25,02 - PARTICULARES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1371287,N,H,27,7,1,S,N,,KHK,29,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371285,N,H,20,7,1,S,N,,KHE,22,0,96072.84,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371283,N,H,20,7,1,S,N,,KHE,34,0,,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371281,N,V,33,7,1,S,N,,KAT,23,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1371278,N,V,20,7,1,S,N,,KAT,28,1,309606.51,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371275,N,V,44,16,1,S,N,,RED,28,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1371270,N,H,32,7,1,S,N,,KAT,29,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371268,N,V,39,7,1,S,N,,KHK,11,1,64966.5,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371266,N,V,20,7,1,S,N,,KHE,39,1,60581.19,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371265,N,H,25,7,1,S,N,,KHE,39,1,84228,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371263,N,V,36,7,1,S,N,,KAT,41,1,89313.93,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1371262,N,V,34,13,1,S,N,,RED,36,1,95087.94,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371259,N,V,35,7,1,S,N,,KHK,28,1,114352.77,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371258,N,V,50,7,1,S,N,,KHK,28,1,60865.2,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371257,N,H,46,7,1,S,S,,KAT,28,1,137540.31,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371255,N,V,20,7,1,S,N,,KAT,8,1,210427.47,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371254,N,V,37,16,1,S,N,,RED,46,1,50980.86,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1371253,N,V,33,7,1,S,N,,KHK,46,1,87591.06,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1371252,N,H,90,7,1,S,N,,KAT,28,1,388677.48,01 - TOP,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1371251,N,V,38,7,1,S,N,,KHK,29,1,48860.4,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371250,N,H,75,7,1,S,N,,KAT,1,1,,02 - PARTICULARES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1371249,N,H,28,7,1,S,N,,KHK,34,1,76081.95,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371248,N,H,39,6,1,S,N,,KAT,28,0,,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371247,N,V,32,7,1,S,N,,KAT,29,1,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371246,N,H,35,7,1,S,N,,KAT,28,1,66978.54,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1371244,N,V,25,7,1,S,N,,KHK,3,1,215998.11,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371243,N,V,39,7,1,S,N,,KAT,41,1,122358.09,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371242,N,V,61,7,1,S,N,,KHK,28,1,286403.64,01 - TOP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1371241,N,V,29,7,1,S,N,,KFC,28,1,161548.5,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371239,N,H,30,7,1,S,N,,KAT,29,0,92789.61,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371238,N,V,33,7,1,S,N,,KAT,29,1,92789.61,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371235,N,H,42,7,1,S,N,,KAT,28,1,161820.57,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371233,N,H,26,7,1,S,N,,KHK,11,1,130444.86,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371232,N,H,20,16,1,S,N,,RED,6,1,156190.86,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371230,N,V,73,7,1,S,N,,KHK,46,1,97424.01,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371229,N,H,54,7,1,S,N,,KAT,28,1,,01 - TOP,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1371225,N,H,21,7,1,S,N,,KHE,8,1,125990.22,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371224,N,V,42,7,1,S,N,,KHK,13,1,78029.73,02 - PARTICULARES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1371223,N,V,83,7,1,S,N,,KHK,28,0,96289.41,02 - PARTICULARES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1371200,N,V,49,7,1,S,N,,KHK,50,1,47834.73,01 - TOP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1371198,N,H,37,7,1,S,N,,KHK,33,1,76201.44,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1371197,N,H,55,16,1,S,N,,RED,33,1,67573.56,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371196,N,H,29,7,1,S,N,,KHK,41,1,213635.67,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1371194,N,H,95,7,1,S,N,,KHK,28,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371192,N,H,39,7,1,S,N,,KHK,46,1,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1371190,N,V,20,7,1,S,N,,KHK,29,1,55367.07,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371188,N,V,27,7,1,S,N,,KHK,28,1,96287.58,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371187,N,H,44,7,1,S,N,,KHK,28,1,211178.85,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371185,N,H,33,7,1,S,N,,KHK,28,1,96765.42,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371184,N,V,38,7,1,S,N,,KAT,28,1,193843.35,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371183,N,H,40,7,1,S,N,,KHK,3,1,71141.28,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371174,N,H,20,7,1,S,N,,KFC,41,1,61262.82,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371173,N,V,35,7,1,S,N,,KHK,46,1,51201.21,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371171,N,V,60,7,1,S,N,,KFC,33,1,86562.39,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371168,N,H,25,16,1,S,N,,RED,28,1,172643.52,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371167,N,V,24,7,1,S,N,,KHK,28,1,96470.97,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371166,N,V,32,7,1,S,N,,KHK,28,1,97362.66,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1371163,N,H,33,7,1,S,N,,KFC,50,1,74516.91,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1371162,N,V,20,7,1,S,N,,KFC,41,1,123388.29,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1371161,N,H,29,7,1,S,N,,KHK,19,1,97533.36,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371157,N,V,54,7,1,S,N,,KHK,32,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371155,N,V,40,7,1,S,N,,KAT,33,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371153,N,V,31,7,1,S,N,,KHK,45,1,61595.88,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371150,N,V,43,7,1,S,N,,KHK,8,1,176467.11,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371149,N,V,20,7,1,S,N,,KHK,11,1,78773.61,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371145,N,H,20,7,1,S,N,,KHK,30,1,31497.24,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371144,N,V,34,7,1,S,N,,KHK,39,1,128105.25,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371141,N,V,21,7,1,S,N,,KAT,29,1,80585.67,01 - TOP,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1371140,N,V,58,7,1,S,N,,KAT,14,1,67619.22,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371138,N,V,21,7,1,S,N,,KHK,28,0,143292.06,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371137,N,V,21,7,1,S,N,,KHK,4,0,59841.81,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371136,N,V,43,7,1,S,S,,KFC,43,1,67579.89,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371131,N,V,47,7,1,S,N,,KFC,28,1,263516.88,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371129,N,V,56,7,1,S,N,,KFC,46,1,63902.61,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371128,N,H,31,7,1,S,N,,KHK,9,1,52966.59,02 - PARTICULARES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1371127,N,H,36,16,1,S,N,,RED,28,1,53417.25,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371126,N,H,20,7,1,S,N,,KFC,9,1,103818.54,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371122,N,V,40,7,1,S,N,,KHK,36,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371121,N,V,45,7,1,S,N,,KHK,8,0,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371120,N,H,35,7,1,S,N,,KHK,8,1,393131.22,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371118,N,H,42,16,1,S,N,,RED,12,1,66446.52,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371116,N,V,45,7,1,S,N,,KHK,8,1,58221.96,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371114,N,V,38,7,1,S,N,,KHK,8,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371100,N,V,30,7,1,S,N,,KHK,3,1,74646.18,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371096,N,V,26,7,1,S,N,,KFC,45,1,78741.93,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371093,N,V,50,7,1,S,N,,KHK,8,1,303957.54,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371092,N,H,46,7,1,S,N,,KHK,46,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371090,N,H,59,7,1,S,N,,KHK,28,1,44029.2,02 - PARTICULARES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1371089,N,H,65,7,1,S,N,,KHK,48,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1371087,N,H,41,7,1,S,S,,KHK,8,1,88453.41,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371085,N,H,32,7,1,S,N,,KHK,28,1,152784.21,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371080,N,H,48,7,1,S,N,,KHK,11,1,93637.44,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371079,N,H,40,7,1,S,N,,KFC,45,1,60546.3,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371077,N,V,30,7,1,S,N,,KHK,50,1,99265.08,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1371072,N,H,25,7,1,S,N,,KHK,23,1,43673.58,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371068,N,H,26,7,1,S,N,,KAT,28,0,112399.5,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371067,N,V,21,7,1,S,N,,KHK,28,1,279926.22,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371064,N,V,37,7,1,S,N,,KHK,28,1,72991.56,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371063,N,V,34,7,1,S,N,,KHK,36,1,94126.32,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371058,N,V,21,7,1,S,N,,KHK,36,1,31235.64,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371057,N,V,68,7,1,S,N,,KHK,28,0,69460.86,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371056,N,V,28,7,1,S,N,,KHK,46,1,55095.84,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371054,N,V,51,7,1,S,N,,KHK,29,1,132268.05,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371053,N,V,46,7,1,S,N,,KHK,31,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371052,N,V,47,7,1,S,N,,KHK,33,1,179925.03,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371048,N,V,36,7,1,S,N,,KHK,8,0,60766.26,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371047,N,H,49,7,1,S,N,,KHK,8,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371041,N,V,34,7,1,S,N,,KHK,48,0,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371040,N,H,33,7,1,S,N,,KHK,3,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371037,N,H,20,13,1,S,N,,RED,41,1,80753.4,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371035,N,V,42,7,1,S,S,,KHK,3,1,53879.91,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371034,N,V,57,7,1,S,N,,KHK,47,1,202018.14,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371029,N,V,38,7,1,S,N,,KHK,47,1,67040.46,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371027,N,H,48,7,1,S,N,,KHK,48,1,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371024,N,V,25,7,1,S,N,,KHK,28,0,175331.82,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371020,N,V,50,7,1,S,N,,KHK,3,1,19167.42,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371018,N,V,35,7,1,S,N,,KHK,50,1,84587.01,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371017,N,V,28,7,1,S,N,,KAT,29,1,58850.76,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371013,N,H,48,7,1,S,N,,KAT,28,1,81922.5,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371012,N,H,35,7,1,S,N,,KHK,36,1,85964.82,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371009,N,H,20,7,1,S,N,,KHE,21,0,72774.15,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371008,N,V,35,7,1,S,N,,KHK,25,0,109572.87,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371003,N,H,29,7,1,S,N,,KHK,39,1,77041.74,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371001,N,V,36,16,1,S,N,,RED,28,1,172233.33,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1370996,N,H,43,7,1,S,N,,KFA,28,1,70796.58,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370995,N,V,73,7,1,S,N,,KFA,28,1,,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370994,N,V,47,7,1,S,N,,KFA,28,1,164983.68,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370993,N,V,31,7,1,S,N,,KFA,28,1,148841.88,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1370992,N,H,24,7,1,S,S,,KFA,28,1,119326.8,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370991,N,H,37,7,1,S,N,,KFA,28,1,45476.76,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370989,N,V,23,7,1,S,N,,KFA,28,1,484415.28,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370988,N,H,55,7,1,S,S,,KAT,28,1,187696.74,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370984,N,V,35,7,1,S,N,,KFA,28,0,123380.13,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370980,N,V,3,7,1,S,N,,KFC,28,1,114935.61,02 - PARTICULARES,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1370973,N,H,37,7,1,S,N,,KHK,28,1,170958.51,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370968,N,V,50,7,1,S,N,,KAT,36,1,,01 - TOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370965,N,V,20,7,1,S,N,,KHK,46,1,151729.86,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
